,ZIP CODE,BOROUGH,month_year,year,truck_involved,COLLISION_ID,Pedestrian_hurt,Total Pop,Housing Units,collision_rate,injury_rate
9418,10455,BRONX,2014-10,2014,0,62,8,39951,14608,15.5,2.0
9419,10455,BRONX,2014-11,2014,0,53,2,39951,14608,13.3,0.5
9420,10455,BRONX,2014-11,2014,1,3,0,39951,14608,0.8,0.0
9421,10455,BRONX,2014-12,2014,0,66,6,39951,14608,16.5,1.5
9422,10455,BRONX,2014-12,2014,1,3,0,39951,14608,0.8,0.0
9423,10455,BRONX,2015-01,2015,0,63,5,41609,14920,15.1,1.2
9424,10455,BRONX,2015-01,2015,1,2,0,41609,14920,0.5,0.0
9425,10455,BRONX,2015-02,2015,0,53,4,41609,14920,12.7,1.0
9426,10455,BRONX,2015-03,2015,0,64,2,41609,14920,15.4,0.5
9427,10455,BRONX,2015-03,2015,1,3,0,41609,14920,0.7,0.0
9428,10455,BRONX,2015-04,2015,0,52,5,41609,14920,12.5,1.2
9429,10455,BRONX,2015-05,2015,0,55,4,41609,14920,13.2,1.0
9430,10455,BRONX,2015-05,2015,1,1,0,41609,14920,0.2,0.0
9431,10455,BRONX,2015-06,2015,0,61,5,41609,14920,14.7,1.2
9432,10455,BRONX,2015-07,2015,0,59,12,41609,14920,14.2,2.9
9433,10455,BRONX,2015-07,2015,1,3,1,41609,14920,0.7,0.2
9434,10455,BRONX,2015-08,2015,0,69,9,41609,14920,16.6,2.2
9435,10455,BRONX,2015-08,2015,1,2,0,41609,14920,0.5,0.0
9436,10455,BRONX,2015-09,2015,0,59,10,41609,14920,14.2,2.4
9437,10455,BRONX,2015-09,2015,1,2,0,41609,14920,0.5,0.0
9438,10455,BRONX,2015-10,2015,0,68,6,41609,14920,16.3,1.4
9439,10455,BRONX,2015-11,2015,0,82,12,41609,14920,19.7,2.9
9440,10455,BRONX,2015-11,2015,1,2,0,41609,14920,0.5,0.0
9441,10455,BRONX,2015-12,2015,0,76,6,41609,14920,18.3,1.4
9442,10455,BRONX,2016-01,2016,0,76,3,42779,14986,17.8,0.7
9443,10455,BRONX,2016-01,2016,1,5,0,42779,14986,1.2,0.0
9444,10455,BRONX,2016-02,2016,0,53,3,42779,14986,12.4,0.7
9445,10455,BRONX,2016-02,2016,1,1,0,42779,14986,0.2,0.0
9446,10455,BRONX,2016-03,2016,0,53,8,42779,14986,12.4,1.9
9447,10455,BRONX,2016-03,2016,1,4,0,42779,14986,0.9,0.0
9448,10455,BRONX,2016-04,2016,0,63,7,42779,14986,14.7,1.6
9449,10455,BRONX,2016-04,2016,1,8,0,42779,14986,1.9,0.0
9450,10455,BRONX,2016-05,2016,0,67,5,42779,14986,15.7,1.2
9451,10455,BRONX,2016-05,2016,1,9,0,42779,14986,2.1,0.0
9452,10455,BRONX,2016-06,2016,0,61,6,42779,14986,14.3,1.4
9453,10455,BRONX,2016-06,2016,1,7,0,42779,14986,1.6,0.0
9454,10455,BRONX,2016-07,2016,0,54,9,42779,14986,12.6,2.1
9455,10455,BRONX,2016-07,2016,1,11,0,42779,14986,2.6,0.0
9456,10455,BRONX,2016-08,2016,0,76,14,42779,14986,17.8,3.3
9457,10455,BRONX,2016-08,2016,1,9,0,42779,14986,2.1,0.0
9458,10455,BRONX,2016-09,2016,0,61,11,42779,14986,14.3,2.6
9459,10455,BRONX,2016-09,2016,1,11,0,42779,14986,2.6,0.0
9460,10455,BRONX,2016-10,2016,0,60,8,42779,14986,14.0,1.9
9461,10455,BRONX,2016-10,2016,1,6,0,42779,14986,1.4,0.0
9462,10455,BRONX,2016-11,2016,0,74,13,42779,14986,17.3,3.0
9463,10455,BRONX,2016-11,2016,1,9,0,42779,14986,2.1,0.0
9464,10455,BRONX,2016-12,2016,0,62,4,42779,14986,14.5,0.9
9465,10455,BRONX,2016-12,2016,1,6,0,42779,14986,1.4,0.0
9466,10455,BRONX,2017-01,2017,0,66,8,42558,14863,15.5,1.9
9467,10455,BRONX,2017-01,2017,1,4,0,42558,14863,0.9,0.0
9468,10455,BRONX,2017-02,2017,0,47,2,42558,14863,11.0,0.5
9469,10455,BRONX,2017-02,2017,1,7,0,42558,14863,1.6,0.0
9470,10455,BRONX,2017-03,2017,0,64,7,42558,14863,15.0,1.6
9471,10455,BRONX,2017-03,2017,1,15,1,42558,14863,3.5,0.2
9472,10455,BRONX,2017-04,2017,0,62,7,42558,14863,14.6,1.6
9473,10455,BRONX,2017-04,2017,1,8,0,42558,14863,1.9,0.0
9474,10455,BRONX,2017-05,2017,0,60,7,42558,14863,14.1,1.6
9475,10455,BRONX,2017-05,2017,1,9,0,42558,14863,2.1,0.0
9476,10455,BRONX,2017-06,2017,0,68,5,42558,14863,16.0,1.2
9477,10455,BRONX,2017-06,2017,1,13,0,42558,14863,3.1,0.0
9478,10455,BRONX,2017-07,2017,0,63,13,42558,14863,14.8,3.1
9479,10455,BRONX,2017-07,2017,1,8,0,42558,14863,1.9,0.0
9480,10455,BRONX,2017-08,2017,0,47,6,42558,14863,11.0,1.4
9481,10455,BRONX,2017-08,2017,1,19,0,42558,14863,4.5,0.0
9482,10455,BRONX,2017-09,2017,0,52,4,42558,14863,12.2,0.9
9483,10455,BRONX,2017-09,2017,1,8,0,42558,14863,1.9,0.0
9484,10455,BRONX,2017-10,2017,0,44,5,42558,14863,10.3,1.2
9485,10455,BRONX,2017-10,2017,1,3,1,42558,14863,0.7,0.2
9486,10455,BRONX,2017-11,2017,0,53,6,42558,14863,12.5,1.4
9487,10455,BRONX,2017-11,2017,1,13,0,42558,14863,3.1,0.0
9488,10455,BRONX,2017-12,2017,0,58,3,42558,14863,13.6,0.7
9489,10455,BRONX,2017-12,2017,1,8,0,42558,14863,1.9,0.0
9490,10455,BRONX,2018-01,2018,0,52,6,42283,42283,12.3,1.4
9491,10455,BRONX,2018-01,2018,1,12,0,42283,42283,2.8,0.0
9492,10455,BRONX,2018-02,2018,0,59,8,42283,42283,14.0,1.9
9493,10455,BRONX,2018-02,2018,1,10,0,42283,42283,2.4,0.0
9494,10455,BRONX,2018-03,2018,0,69,9,42283,42283,16.3,2.1
9495,10455,BRONX,2018-03,2018,1,8,0,42283,42283,1.9,0.0
9496,10455,BRONX,2018-04,2018,0,70,8,42283,42283,16.6,1.9
9497,10455,BRONX,2018-04,2018,1,10,0,42283,42283,2.4,0.0
9498,10455,BRONX,2018-05,2018,0,67,7,42283,42283,15.8,1.7
9499,10455,BRONX,2018-05,2018,1,18,1,42283,42283,4.3,0.2
9500,10455,BRONX,2018-06,2018,0,79,14,42283,42283,18.7,3.3
9501,10455,BRONX,2018-06,2018,1,12,0,42283,42283,2.8,0.0
9502,10455,BRONX,2018-07,2018,0,73,9,42283,42283,17.3,2.1
9503,10455,BRONX,2018-07,2018,1,13,0,42283,42283,3.1,0.0
9504,10455,BRONX,2018-08,2018,0,70,11,42283,42283,16.6,2.6
9505,10455,BRONX,2018-08,2018,1,15,0,42283,42283,3.5,0.0
9506,10455,BRONX,2018-09,2018,0,69,8,42283,42283,16.3,1.9
9507,10455,BRONX,2018-09,2018,1,18,0,42283,42283,4.3,0.0
9508,10455,BRONX,2018-10,2018,0,59,9,42283,42283,14.0,2.1
9509,10455,BRONX,2018-10,2018,1,9,0,42283,42283,2.1,0.0
9510,10455,BRONX,2018-11,2018,0,65,10,42283,42283,15.4,2.4
9511,10455,BRONX,2018-11,2018,1,11,0,42283,42283,2.6,0.0
9512,10455,BRONX,2018-12,2018,0,53,13,42283,42283,12.5,3.1
9513,10455,BRONX,2018-12,2018,1,8,0,42283,42283,1.9,0.0
9514,10455,BRONX,2019-01,2019,0,57,9,41951,15122,13.6,2.1
9515,10455,BRONX,2019-01,2019,1,13,0,41951,15122,3.1,0.0
9516,10455,BRONX,2019-02,2019,0,58,8,41951,15122,13.8,1.9
9517,10455,BRONX,2019-02,2019,1,6,0,41951,15122,1.4,0.0
9518,10455,BRONX,2019-03,2019,0,65,7,41951,15122,15.5,1.7
9519,10455,BRONX,2019-03,2019,1,11,0,41951,15122,2.6,0.0
9520,10455,BRONX,2019-04,2019,0,65,7,41951,15122,15.5,1.7
9521,10455,BRONX,2019-04,2019,1,10,1,41951,15122,2.4,0.2
9522,10455,BRONX,2019-05,2019,0,71,4,41951,15122,16.9,1.0
9523,10455,BRONX,2019-05,2019,1,18,0,41951,15122,4.3,0.0
9524,10455,BRONX,2019-06,2019,0,58,10,41951,15122,13.8,2.4
9525,10455,BRONX,2019-06,2019,1,6,0,41951,15122,1.4,0.0
9526,10455,BRONX,2019-07,2019,0,70,5,41951,15122,16.7,1.2
9527,10455,BRONX,2019-07,2019,1,19,0,41951,15122,4.5,0.0
9528,10455,BRONX,2019-08,2019,0,59,13,41951,15122,14.1,3.1
9529,10455,BRONX,2019-08,2019,1,8,0,41951,15122,1.9,0.0
9530,10455,BRONX,2019-09,2019,0,60,6,41951,15122,14.3,1.4
9531,10455,BRONX,2019-09,2019,1,9,0,41951,15122,2.1,0.0
9532,10455,BRONX,2019-10,2019,0,61,11,41951,15122,14.5,2.6
9533,10455,BRONX,2019-10,2019,1,11,0,41951,15122,2.6,0.0
9534,10455,BRONX,2019-11,2019,0,69,8,41951,15122,16.4,1.9
9535,10455,BRONX,2019-11,2019,1,9,0,41951,15122,2.1,0.0
9536,10455,BRONX,2019-12,2019,0,58,8,41951,15122,13.8,1.9
9537,10455,BRONX,2019-12,2019,1,6,0,41951,15122,1.4,0.0
9538,10455,BRONX,2020-01,2020,0,67,9,40300,15377,16.6,2.2
9539,10455,BRONX,2020-01,2020,1,6,0,40300,15377,1.5,0.0
9540,10455,BRONX,2020-02,2020,0,52,4,40300,15377,12.9,1.0
9541,10455,BRONX,2020-02,2020,1,9,0,40300,15377,2.2,0.0
9542,10455,BRONX,2020-03,2020,0,33,4,40300,15377,8.2,1.0
9543,10455,BRONX,2020-03,2020,1,8,0,40300,15377,2.0,0.0
9544,10455,BRONX,2020-04,2020,0,23,1,40300,15377,5.7,0.2
9545,10455,BRONX,2020-05,2020,0,50,4,40300,15377,12.4,1.0
9546,10455,BRONX,2020-05,2020,1,4,0,40300,15377,1.0,0.0
9547,10455,BRONX,2020-06,2020,0,40,4,40300,15377,9.9,1.0
9548,10455,BRONX,2020-06,2020,1,2,1,40300,15377,0.5,0.2
9549,10455,BRONX,2020-07,2020,0,58,12,40300,15377,14.4,3.0
9550,10455,BRONX,2020-07,2020,1,10,1,40300,15377,2.5,0.2
9551,10455,BRONX,2020-08,2020,0,43,11,40300,15377,10.7,2.7
9552,10455,BRONX,2020-08,2020,1,1,0,40300,15377,0.2,0.0
9553,10455,BRONX,2020-09,2020,0,39,5,40300,15377,9.7,1.2
9554,10455,BRONX,2020-09,2020,1,8,1,40300,15377,2.0,0.2
9555,10455,BRONX,2020-10,2020,0,42,9,40300,15377,10.4,2.2
9556,10455,BRONX,2020-10,2020,1,5,0,40300,15377,1.2,0.0
9557,10455,BRONX,2020-11,2020,0,42,6,40300,15377,10.4,1.5
9558,10455,BRONX,2020-11,2020,1,5,0,40300,15377,1.2,0.0
9559,10455,BRONX,2020-12,2020,0,40,11,40300,15377,9.9,2.7
9560,10455,BRONX,2020-12,2020,1,4,1,40300,15377,1.0,0.2
9561,10455,BRONX,2021-01,2021,0,49,8,40300,15377,12.2,2.0
9562,10455,BRONX,2021-01,2021,1,3,2,40300,15377,0.7,0.5
9563,10455,BRONX,2021-02,2021,0,28,5,40300,15377,6.9,1.2
9564,10455,BRONX,2021-02,2021,1,1,1,40300,15377,0.2,0.2
9565,10455,BRONX,2021-03,2021,0,39,4,40300,15377,9.7,1.0
9566,10455,BRONX,2021-03,2021,1,2,0,40300,15377,0.5,0.0
9567,10455,BRONX,2021-04,2021,0,49,6,40300,15377,12.2,1.5
9568,10455,BRONX,2021-04,2021,1,5,0,40300,15377,1.2,0.0
9569,10455,BRONX,2021-05,2021,0,49,5,40300,15377,12.2,1.2
9570,10455,BRONX,2021-05,2021,1,8,0,40300,15377,2.0,0.0
9571,10455,BRONX,2021-06,2021,0,50,6,40300,15377,12.4,1.5
9572,10455,BRONX,2021-06,2021,1,6,0,40300,15377,1.5,0.0
9573,10455,BRONX,2021-07,2021,0,44,13,40300,15377,10.9,3.2
9574,10455,BRONX,2021-07,2021,1,5,0,40300,15377,1.2,0.0
9575,10455,BRONX,2021-08,2021,0,37,8,40300,15377,9.2,2.0
9576,10455,BRONX,2021-08,2021,1,6,1,40300,15377,1.5,0.2
9577,10455,BRONX,2021-09,2021,0,67,9,40300,15377,16.6,2.2
9578,10455,BRONX,2021-09,2021,1,5,0,40300,15377,1.2,0.0
9579,10455,BRONX,2021-10,2021,0,42,5,40300,15377,10.4,1.2
9580,10455,BRONX,2021-10,2021,1,4,0,40300,15377,1.0,0.0
9581,10455,BRONX,2021-11,2021,0,40,5,40300,15377,9.9,1.2
9582,10455,BRONX,2021-11,2021,1,6,0,40300,15377,1.5,0.0
9583,10455,BRONX,2021-12,2021,0,38,3,40300,15377,9.4,0.7
9584,10455,BRONX,2021-12,2021,1,5,2,40300,15377,1.2,0.5
9585,10456,BRONX,2012-07,2012,0,70,10,87796,30359,8.0,1.1
9586,10456,BRONX,2012-07,2012,1,1,0,87796,30359,0.1,0.0
9587,10456,BRONX,2012-08,2012,0,63,9,87796,30359,7.2,1.0
9588,10456,BRONX,2012-08,2012,1,3,0,87796,30359,0.3,0.0
9589,10456,BRONX,2012-09,2012,0,63,12,87796,30359,7.2,1.4
9590,10456,BRONX,2012-09,2012,1,1,0,87796,30359,0.1,0.0
9591,10456,BRONX,2012-10,2012,0,73,10,87796,30359,8.3,1.1
9592,10456,BRONX,2012-10,2012,1,3,0,87796,30359,0.3,0.0
9593,10456,BRONX,2012-11,2012,0,60,6,87796,30359,6.8,0.7
9594,10456,BRONX,2012-11,2012,1,1,0,87796,30359,0.1,0.0
9595,10456,BRONX,2012-12,2012,0,67,7,87796,30359,7.6,0.8
9596,10456,BRONX,2013-01,2013,0,52,4,87723,30683,5.9,0.5
9597,10456,BRONX,2013-01,2013,1,1,0,87723,30683,0.1,0.0
9598,10456,BRONX,2013-02,2013,0,57,8,87723,30683,6.5,0.9
9599,10456,BRONX,2013-03,2013,0,76,5,87723,30683,8.7,0.6
9600,10456,BRONX,2013-03,2013,1,6,1,87723,30683,0.7,0.1
9601,10456,BRONX,2013-04,2013,0,59,11,87723,30683,6.7,1.3
9602,10456,BRONX,2013-04,2013,1,2,0,87723,30683,0.2,0.0
9603,10456,BRONX,2013-05,2013,0,84,14,87723,30683,9.6,1.6
9604,10456,BRONX,2013-05,2013,1,1,0,87723,30683,0.1,0.0
9605,10456,BRONX,2013-06,2013,0,83,19,87723,30683,9.5,2.2
9606,10456,BRONX,2013-06,2013,1,2,0,87723,30683,0.2,0.0
9607,10456,BRONX,2013-07,2013,0,76,10,87723,30683,8.7,1.1
9608,10456,BRONX,2013-07,2013,1,1,0,87723,30683,0.1,0.0
9609,10456,BRONX,2013-08,2013,0,68,18,87723,30683,7.8,2.1
9610,10456,BRONX,2013-08,2013,1,2,1,87723,30683,0.2,0.1
9611,10456,BRONX,2013-09,2013,0,67,10,87723,30683,7.6,1.1
9612,10456,BRONX,2013-09,2013,1,2,0,87723,30683,0.2,0.0
9613,10456,BRONX,2013-10,2013,0,60,9,87723,30683,6.8,1.0
9614,10456,BRONX,2013-10,2013,1,1,0,87723,30683,0.1,0.0
9615,10456,BRONX,2013-11,2013,0,64,10,87723,30683,7.3,1.1
9616,10456,BRONX,2013-11,2013,1,2,0,87723,30683,0.2,0.0
9617,10456,BRONX,2013-12,2013,0,61,11,87723,30683,7.0,1.3
9618,10456,BRONX,2013-12,2013,1,2,1,87723,30683,0.2,0.1
9619,10456,BRONX,2014-01,2014,0,66,9,91737,31172,7.2,1.0
9620,10456,BRONX,2014-01,2014,1,4,0,91737,31172,0.4,0.0
9621,10456,BRONX,2014-02,2014,0,58,10,91737,31172,6.3,1.1
9622,10456,BRONX,2014-02,2014,1,2,0,91737,31172,0.2,0.0
9623,10456,BRONX,2014-03,2014,0,66,9,91737,31172,7.2,1.0
9624,10456,BRONX,2014-04,2014,0,68,6,91737,31172,7.4,0.7
9625,10456,BRONX,2014-04,2014,1,1,0,91737,31172,0.1,0.0
9626,10456,BRONX,2014-05,2014,0,77,9,91737,31172,8.4,1.0
9627,10456,BRONX,2014-05,2014,1,1,0,91737,31172,0.1,0.0
9628,10456,BRONX,2014-06,2014,0,78,12,91737,31172,8.5,1.3
9629,10456,BRONX,2014-07,2014,0,82,15,91737,31172,8.9,1.6
9630,10456,BRONX,2014-07,2014,1,2,0,91737,31172,0.2,0.0
9631,10456,BRONX,2014-08,2014,0,81,10,91737,31172,8.8,1.1
9632,10456,BRONX,2014-09,2014,0,64,5,91737,31172,7.0,0.5
9633,10456,BRONX,2014-09,2014,1,2,0,91737,31172,0.2,0.0
9634,10456,BRONX,2014-10,2014,0,65,13,91737,31172,7.1,1.4
9635,10456,BRONX,2014-10,2014,1,3,0,91737,31172,0.3,0.0
9636,10456,BRONX,2014-11,2014,0,62,10,91737,31172,6.8,1.1
9637,10456,BRONX,2014-11,2014,1,1,0,91737,31172,0.1,0.0
9638,10456,BRONX,2014-12,2014,0,68,11,91737,31172,7.4,1.2
9639,10456,BRONX,2014-12,2014,1,1,0,91737,31172,0.1,0.0
9640,10456,BRONX,2015-01,2015,0,69,7,91868,31394,7.5,0.8
9641,10456,BRONX,2015-01,2015,1,4,0,91868,31394,0.4,0.0
9642,10456,BRONX,2015-02,2015,0,61,5,91868,31394,6.6,0.5
9643,10456,BRONX,2015-02,2015,1,1,0,91868,31394,0.1,0.0
9644,10456,BRONX,2015-03,2015,0,69,11,91868,31394,7.5,1.2
9645,10456,BRONX,2015-04,2015,0,58,12,91868,31394,6.3,1.3
9646,10456,BRONX,2015-04,2015,1,4,0,91868,31394,0.4,0.0
9647,10456,BRONX,2015-05,2015,0,93,15,91868,31394,10.1,1.6
9648,10456,BRONX,2015-05,2015,1,3,0,91868,31394,0.3,0.0
9649,10456,BRONX,2015-06,2015,0,82,13,91868,31394,8.9,1.4
9650,10456,BRONX,2015-06,2015,1,2,0,91868,31394,0.2,0.0
9651,10456,BRONX,2015-07,2015,0,86,12,91868,31394,9.4,1.3
9652,10456,BRONX,2015-07,2015,1,2,0,91868,31394,0.2,0.0
9653,10456,BRONX,2015-08,2015,0,91,9,91868,31394,9.9,1.0
9654,10456,BRONX,2015-08,2015,1,4,0,91868,31394,0.4,0.0
9655,10456,BRONX,2015-09,2015,0,62,7,91868,31394,6.7,0.8
9656,10456,BRONX,2015-09,2015,1,3,0,91868,31394,0.3,0.0
9657,10456,BRONX,2015-10,2015,0,80,12,91868,31394,8.7,1.3
9658,10456,BRONX,2015-11,2015,0,71,10,91868,31394,7.7,1.1
9659,10456,BRONX,2015-11,2015,1,4,0,91868,31394,0.4,0.0
9660,10456,BRONX,2015-12,2015,0,80,8,91868,31394,8.7,0.9
9661,10456,BRONX,2015-12,2015,1,1,0,91868,31394,0.1,0.0
9662,10456,BRONX,2016-01,2016,0,83,8,92712,31702,9.0,0.9
9663,10456,BRONX,2016-01,2016,1,1,0,92712,31702,0.1,0.0
9664,10456,BRONX,2016-02,2016,0,79,12,92712,31702,8.5,1.3
9665,10456,BRONX,2016-03,2016,0,77,10,92712,31702,8.3,1.1
9666,10456,BRONX,2016-03,2016,1,3,0,92712,31702,0.3,0.0
9667,10456,BRONX,2016-04,2016,0,73,10,92712,31702,7.9,1.1
9668,10456,BRONX,2016-04,2016,1,8,0,92712,31702,0.9,0.0
9669,10456,BRONX,2016-05,2016,0,79,7,92712,31702,8.5,0.8
9670,10456,BRONX,2016-05,2016,1,8,1,92712,31702,0.9,0.1
9671,10456,BRONX,2016-06,2016,0,86,7,92712,31702,9.3,0.8
9672,10456,BRONX,2016-06,2016,1,5,0,92712,31702,0.5,0.0
9673,10456,BRONX,2016-07,2016,0,73,7,92712,31702,7.9,0.8
9674,10456,BRONX,2016-07,2016,1,8,0,92712,31702,0.9,0.0
9675,10456,BRONX,2016-08,2016,0,80,12,92712,31702,8.6,1.3
9676,10456,BRONX,2016-08,2016,1,2,0,92712,31702,0.2,0.0
9677,10456,BRONX,2016-09,2016,0,51,9,92712,31702,5.5,1.0
9678,10456,BRONX,2016-09,2016,1,9,2,92712,31702,1.0,0.2
9679,10456,BRONX,2016-10,2016,0,63,6,92712,31702,6.8,0.6
9680,10456,BRONX,2016-10,2016,1,3,0,92712,31702,0.3,0.0
9681,10456,BRONX,2016-11,2016,0,46,6,92712,31702,5.0,0.6
9682,10456,BRONX,2016-11,2016,1,1,0,92712,31702,0.1,0.0
9683,10456,BRONX,2016-12,2016,0,67,9,92712,31702,7.2,1.0
9684,10456,BRONX,2016-12,2016,1,3,0,92712,31702,0.3,0.0
9685,10456,BRONX,2017-01,2017,0,77,9,94667,31829,8.1,1.0
9686,10456,BRONX,2017-01,2017,1,5,0,94667,31829,0.5,0.0
9687,10456,BRONX,2017-02,2017,0,47,3,94667,31829,5.0,0.3
9688,10456,BRONX,2017-02,2017,1,5,0,94667,31829,0.5,0.0
9689,10456,BRONX,2017-03,2017,0,60,7,94667,31829,6.3,0.7
9690,10456,BRONX,2017-03,2017,1,7,0,94667,31829,0.7,0.0
9691,10456,BRONX,2017-04,2017,0,64,7,94667,31829,6.8,0.7
9692,10456,BRONX,2017-04,2017,1,6,0,94667,31829,0.6,0.0
9693,10456,BRONX,2017-05,2017,0,65,6,94667,31829,6.9,0.6
9694,10456,BRONX,2017-05,2017,1,7,1,94667,31829,0.7,0.1
9695,10456,BRONX,2017-06,2017,0,75,8,94667,31829,7.9,0.8
9696,10456,BRONX,2017-06,2017,1,6,0,94667,31829,0.6,0.0
9697,10456,BRONX,2017-07,2017,0,63,5,94667,31829,6.7,0.5
9698,10456,BRONX,2017-07,2017,1,3,0,94667,31829,0.3,0.0
9699,10456,BRONX,2017-08,2017,0,66,5,94667,31829,7.0,0.5
9700,10456,BRONX,2017-08,2017,1,3,0,94667,31829,0.3,0.0
9701,10456,BRONX,2017-09,2017,0,54,4,94667,31829,5.7,0.4
9702,10456,BRONX,2017-09,2017,1,4,0,94667,31829,0.4,0.0
9703,10456,BRONX,2017-10,2017,0,54,7,94667,31829,5.7,0.7
9704,10456,BRONX,2017-10,2017,1,7,1,94667,31829,0.7,0.1
9705,10456,BRONX,2017-11,2017,0,65,9,94667,31829,6.9,1.0
9706,10456,BRONX,2017-11,2017,1,6,1,94667,31829,0.6,0.1
9707,10456,BRONX,2017-12,2017,0,80,6,94667,31829,8.5,0.6
9708,10456,BRONX,2017-12,2017,1,4,0,94667,31829,0.4,0.0
9709,10456,BRONX,2018-01,2018,0,55,7,94218,94218,5.8,0.7
9710,10456,BRONX,2018-01,2018,1,5,0,94218,94218,0.5,0.0
9711,10456,BRONX,2018-02,2018,0,68,5,94218,94218,7.2,0.5
9712,10456,BRONX,2018-02,2018,1,7,0,94218,94218,0.7,0.0
9713,10456,BRONX,2018-03,2018,0,72,6,94218,94218,7.6,0.6
9714,10456,BRONX,2018-03,2018,1,6,0,94218,94218,0.6,0.0
9715,10456,BRONX,2018-04,2018,0,52,6,94218,94218,5.5,0.6
9716,10456,BRONX,2018-04,2018,1,5,0,94218,94218,0.5,0.0
9717,10456,BRONX,2018-05,2018,0,82,10,94218,94218,8.7,1.1
9718,10456,BRONX,2018-05,2018,1,4,1,94218,94218,0.4,0.1
9719,10456,BRONX,2018-06,2018,0,86,11,94218,94218,9.1,1.2
9720,10456,BRONX,2018-06,2018,1,5,0,94218,94218,0.5,0.0
9721,10456,BRONX,2018-07,2018,0,68,10,94218,94218,7.2,1.1
9722,10456,BRONX,2018-07,2018,1,10,0,94218,94218,1.1,0.0
9723,10456,BRONX,2018-08,2018,0,80,13,94218,94218,8.5,1.4
9724,10456,BRONX,2018-08,2018,1,6,0,94218,94218,0.6,0.0
9725,10456,BRONX,2018-09,2018,0,72,6,94218,94218,7.6,0.6
9726,10456,BRONX,2018-09,2018,1,9,0,94218,94218,1.0,0.0
9727,10456,BRONX,2018-10,2018,0,68,7,94218,94218,7.2,0.7
9728,10456,BRONX,2018-10,2018,1,6,0,94218,94218,0.6,0.0
9729,10456,BRONX,2018-11,2018,0,81,11,94218,94218,8.6,1.2
9730,10456,BRONX,2018-11,2018,1,10,1,94218,94218,1.1,0.1
9731,10456,BRONX,2018-12,2018,0,67,12,94218,94218,7.1,1.3
9732,10456,BRONX,2018-12,2018,1,4,0,94218,94218,0.4,0.0
9733,10456,BRONX,2019-01,2019,0,65,11,92717,32411,7.0,1.2
9734,10456,BRONX,2019-01,2019,1,13,0,92717,32411,1.4,0.0
9735,10456,BRONX,2019-02,2019,0,59,4,92717,32411,6.4,0.4
9736,10456,BRONX,2019-02,2019,1,4,0,92717,32411,0.4,0.0
9737,10456,BRONX,2019-03,2019,0,56,8,92717,32411,6.0,0.9
9738,10456,BRONX,2019-03,2019,1,8,0,92717,32411,0.9,0.0
9739,10456,BRONX,2019-04,2019,0,59,9,92717,32411,6.4,1.0
9740,10456,BRONX,2019-04,2019,1,6,0,92717,32411,0.6,0.0
9741,10456,BRONX,2019-05,2019,0,78,7,92717,32411,8.4,0.8
9742,10456,BRONX,2019-05,2019,1,7,0,92717,32411,0.8,0.0
9743,10456,BRONX,2019-06,2019,0,80,8,92717,32411,8.6,0.9
9744,10456,BRONX,2019-06,2019,1,4,0,92717,32411,0.4,0.0
9745,10456,BRONX,2019-07,2019,0,76,13,92717,32411,8.2,1.4
9746,10456,BRONX,2019-07,2019,1,4,0,92717,32411,0.4,0.0
9747,10456,BRONX,2019-08,2019,0,59,6,92717,32411,6.4,0.6
9748,10456,BRONX,2019-08,2019,1,3,0,92717,32411,0.3,0.0
9749,10456,BRONX,2019-09,2019,0,77,7,92717,32411,8.3,0.8
9750,10456,BRONX,2019-09,2019,1,4,0,92717,32411,0.4,0.0
9751,10456,BRONX,2019-10,2019,0,58,8,92717,32411,6.3,0.9
9752,10456,BRONX,2019-10,2019,1,4,0,92717,32411,0.4,0.0
9753,10456,BRONX,2019-11,2019,0,55,6,92717,32411,5.9,0.6
9754,10456,BRONX,2019-11,2019,1,3,0,92717,32411,0.3,0.0
9755,10456,BRONX,2019-12,2019,0,57,8,92717,32411,6.1,0.9
9756,10456,BRONX,2019-12,2019,1,4,0,92717,32411,0.4,0.0
9757,10456,BRONX,2020-01,2020,0,70,8,90479,32730,7.7,0.9
9758,10456,BRONX,2020-01,2020,1,5,0,90479,32730,0.6,0.0
9759,10456,BRONX,2020-02,2020,0,62,10,90479,32730,6.9,1.1
9760,10456,BRONX,2020-02,2020,1,2,0,90479,32730,0.2,0.0
9761,10456,BRONX,2020-03,2020,0,53,3,90479,32730,5.9,0.3
9762,10456,BRONX,2020-03,2020,1,3,0,90479,32730,0.3,0.0
9763,10456,BRONX,2020-04,2020,0,17,1,90479,32730,1.9,0.1
9764,10456,BRONX,2020-04,2020,1,1,0,90479,32730,0.1,0.0
9765,10456,BRONX,2020-05,2020,0,43,7,90479,32730,4.8,0.8
9766,10456,BRONX,2020-05,2020,1,2,0,90479,32730,0.2,0.0
9767,10456,BRONX,2020-06,2020,0,48,7,90479,32730,5.3,0.8
9768,10456,BRONX,2020-06,2020,1,4,0,90479,32730,0.4,0.0
9769,10456,BRONX,2020-07,2020,0,61,6,90479,32730,6.7,0.7
9770,10456,BRONX,2020-07,2020,1,4,1,90479,32730,0.4,0.1
9771,10456,BRONX,2020-08,2020,0,68,12,90479,32730,7.5,1.3
9772,10456,BRONX,2020-08,2020,1,9,1,90479,32730,1.0,0.1
9773,10456,BRONX,2020-09,2020,0,66,11,90479,32730,7.3,1.2
9774,10456,BRONX,2020-09,2020,1,3,0,90479,32730,0.3,0.0
